2020-01-14 09:34:06,659 - root - INFO - Namespace(accumulate=None, attention_dropout=0.1, batch_size=128, dataset='126gb', dev_batch_size=32, dropout=0.1, early_stop=None, epochs=3, epsilon=1e-06, gpu=8, log_interval=10, lr=3e-05, lr_decay='linear', max_len=128, model_name='xlnet_cased_l12_h768_a12', model_parameters=None, only_inference=False, optimizer='Adam', output_dir='./output_dir', pad=True, seed=5, task_name='QQP', training_steps=14000, warmup_ratio=0.07)
2020-01-14 09:34:35,776 - root - INFO - processing dataset...
2020-01-14 09:34:49,382 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 21 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/train.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:34:56,734 - py.warnings - WARNING - /home/ubuntu/.local/lib/python3.6/site-packages/gluonnlp/data/dataset.py:169: UserWarning: 1 incomplete samples in /home/ubuntu/.mxnet/datasets/glue_qqp/dev.tsv
  warnings.warn('%d incomplete samples in %s'%(num_missing, filename))

2020-01-14 09:35:07,893 - root - INFO - Now we are doing XLNet classification training on [gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)]!
2020-01-14 09:35:07,900 - root - INFO - training steps=14000
2020-01-14 09:36:01,069 - root - INFO - Time cost for the first forward-backward =53.16s
2020-01-14 11:46:02,027 - root - INFO - [Epoch 3 Batch 1700/2843] loss=0.1554, lr=0.0000152
2020-01-14 11:46:12,080 - root - INFO - [Epoch 3 Batch 1710/2843] loss=0.1999, lr=0.0000152
2020-01-14 11:46:22,098 - root - INFO - [Epoch 3 Batch 1720/2843] loss=0.1749, lr=0.0000152
2020-01-14 11:46:32,395 - root - INFO - [Epoch 3 Batch 1730/2843] loss=0.1600, lr=0.0000152
2020-01-14 11:46:42,781 - root - INFO - [Epoch 3 Batch 1740/2843] loss=0.1620, lr=0.0000151
2020-01-14 11:46:53,116 - root - INFO - [Epoch 3 Batch 1750/2843] loss=0.1718, lr=0.0000151
2020-01-14 11:47:03,462 - root - INFO - [Epoch 3 Batch 1760/2843] loss=0.1814, lr=0.0000151
2020-01-14 11:47:13,729 - root - INFO - [Epoch 3 Batch 1770/2843] loss=0.1565, lr=0.0000151
2020-01-14 11:47:23,760 - root - INFO - [Epoch 3 Batch 1780/2843] loss=0.1614, lr=0.0000151
2020-01-14 11:47:33,796 - root - INFO - [Epoch 3 Batch 1790/2843] loss=0.1690, lr=0.0000150
2020-01-14 11:47:43,837 - root - INFO - [Epoch 3 Batch 1800/2843] loss=0.1555, lr=0.0000150
2020-01-14 11:47:54,118 - root - INFO - [Epoch 3 Batch 1810/2843] loss=0.1764, lr=0.0000150
2020-01-14 11:48:04,222 - root - INFO - [Epoch 3 Batch 1820/2843] loss=0.1412, lr=0.0000150
2020-01-14 11:48:14,417 - root - INFO - [Epoch 3 Batch 1830/2843] loss=0.1775, lr=0.0000149
2020-01-14 11:48:24,568 - root - INFO - [Epoch 3 Batch 1840/2843] loss=0.1728, lr=0.0000149
2020-01-14 11:48:34,698 - root - INFO - [Epoch 3 Batch 1850/2843] loss=0.1675, lr=0.0000149
2020-01-14 11:48:44,876 - root - INFO - [Epoch 3 Batch 1860/2843] loss=0.1848, lr=0.0000149
2020-01-14 11:48:54,901 - root - INFO - [Epoch 3 Batch 1870/2843] loss=0.1510, lr=0.0000149
2020-01-14 11:49:04,893 - root - INFO - [Epoch 3 Batch 1880/2843] loss=0.1546, lr=0.0000148
2020-01-14 11:49:14,954 - root - INFO - [Epoch 3 Batch 1890/2843] loss=0.1287, lr=0.0000148
2020-01-14 11:49:25,185 - root - INFO - [Epoch 3 Batch 1900/2843] loss=0.1707, lr=0.0000148
2020-01-14 11:49:35,213 - root - INFO - [Epoch 3 Batch 1910/2843] loss=0.1706, lr=0.0000148
2020-01-14 11:49:45,393 - root - INFO - [Epoch 3 Batch 1920/2843] loss=0.1659, lr=0.0000147
2020-01-14 11:49:55,626 - root - INFO - [Epoch 3 Batch 1930/2843] loss=0.1765, lr=0.0000147
2020-01-14 11:50:05,703 - root - INFO - [Epoch 3 Batch 1940/2843] loss=0.1455, lr=0.0000147
2020-01-14 11:50:16,066 - root - INFO - [Epoch 3 Batch 1950/2843] loss=0.1599, lr=0.0000147
2020-01-14 11:50:26,098 - root - INFO - [Epoch 3 Batch 1960/2843] loss=0.1800, lr=0.0000146
2020-01-14 11:50:36,187 - root - INFO - [Epoch 3 Batch 1970/2843] loss=0.1559, lr=0.0000146
2020-01-14 11:50:46,146 - root - INFO - [Epoch 3 Batch 1980/2843] loss=0.1676, lr=0.0000146
2020-01-14 11:50:56,352 - root - INFO - [Epoch 3 Batch 1990/2843] loss=0.1753, lr=0.0000146
2020-01-14 11:51:06,621 - root - INFO - [Epoch 3 Batch 2000/2843] loss=0.1721, lr=0.0000146
2020-01-14 11:51:16,793 - root - INFO - [Epoch 3 Batch 2010/2843] loss=0.1714, lr=0.0000145
2020-01-14 11:51:26,932 - root - INFO - [Epoch 3 Batch 2020/2843] loss=0.1587, lr=0.0000145
2020-01-14 11:51:37,164 - root - INFO - [Epoch 3 Batch 2030/2843] loss=0.1548, lr=0.0000145
2020-01-14 11:51:47,412 - root - INFO - [Epoch 3 Batch 2040/2843] loss=0.1632, lr=0.0000145
2020-01-14 11:51:57,658 - root - INFO - [Epoch 3 Batch 2050/2843] loss=0.1571, lr=0.0000144
2020-01-14 11:52:07,918 - root - INFO - [Epoch 3 Batch 2060/2843] loss=0.1586, lr=0.0000144
2020-01-14 11:52:18,165 - root - INFO - [Epoch 3 Batch 2070/2843] loss=0.1842, lr=0.0000144
2020-01-14 11:52:28,333 - root - INFO - [Epoch 3 Batch 2080/2843] loss=0.1630, lr=0.0000144
2020-01-14 11:52:38,402 - root - INFO - [Epoch 3 Batch 2090/2843] loss=0.1769, lr=0.0000143
2020-01-14 11:52:48,542 - root - INFO - [Epoch 3 Batch 2100/2843] loss=0.1789, lr=0.0000143
2020-01-14 11:52:58,654 - root - INFO - [Epoch 3 Batch 2110/2843] loss=0.1637, lr=0.0000143
2020-01-14 11:53:08,700 - root - INFO - [Epoch 3 Batch 2120/2843] loss=0.1682, lr=0.0000143
2020-01-14 11:53:18,799 - root - INFO - [Epoch 3 Batch 2130/2843] loss=0.1541, lr=0.0000143
2020-01-14 11:53:28,906 - root - INFO - [Epoch 3 Batch 2140/2843] loss=0.1690, lr=0.0000142
2020-01-14 11:53:38,884 - root - INFO - [Epoch 3 Batch 2150/2843] loss=0.1630, lr=0.0000142
2020-01-14 11:53:49,166 - root - INFO - [Epoch 3 Batch 2160/2843] loss=0.1893, lr=0.0000142
2020-01-14 11:53:59,412 - root - INFO - [Epoch 3 Batch 2170/2843] loss=0.1497, lr=0.0000142
2020-01-14 11:54:09,912 - root - INFO - [Epoch 3 Batch 2180/2843] loss=0.1641, lr=0.0000141
2020-01-14 11:54:20,249 - root - INFO - [Epoch 3 Batch 2190/2843] loss=0.1505, lr=0.0000141
2020-01-14 11:54:30,441 - root - INFO - [Epoch 3 Batch 2200/2843] loss=0.1526, lr=0.0000141
2020-01-14 11:54:40,549 - root - INFO - [Epoch 3 Batch 2210/2843] loss=0.1482, lr=0.0000141
2020-01-14 11:54:50,851 - root - INFO - [Epoch 3 Batch 2220/2843] loss=0.1544, lr=0.0000140
2020-01-14 11:55:01,042 - root - INFO - [Epoch 3 Batch 2230/2843] loss=0.1527, lr=0.0000140
2020-01-14 11:55:11,084 - root - INFO - [Epoch 3 Batch 2240/2843] loss=0.1714, lr=0.0000140
2020-01-14 11:55:21,062 - root - INFO - [Epoch 3 Batch 2250/2843] loss=0.1365, lr=0.0000140
2020-01-14 11:55:31,219 - root - INFO - [Epoch 3 Batch 2260/2843] loss=0.1682, lr=0.0000140
2020-01-14 11:55:41,237 - root - INFO - [Epoch 3 Batch 2270/2843] loss=0.1529, lr=0.0000139
2020-01-14 11:55:51,260 - root - INFO - [Epoch 3 Batch 2280/2843] loss=0.1733, lr=0.0000139
2020-01-14 11:56:01,220 - root - INFO - [Epoch 3 Batch 2290/2843] loss=0.1498, lr=0.0000139
2020-01-14 11:56:11,365 - root - INFO - [Epoch 3 Batch 2300/2843] loss=0.1170, lr=0.0000139
2020-01-14 11:56:21,764 - root - INFO - [Epoch 3 Batch 2310/2843] loss=0.1718, lr=0.0000138
2020-01-14 11:56:32,226 - root - INFO - [Epoch 3 Batch 2320/2843] loss=0.1468, lr=0.0000138
2020-01-14 11:56:42,423 - root - INFO - [Epoch 3 Batch 2330/2843] loss=0.1588, lr=0.0000138
2020-01-14 11:56:52,808 - root - INFO - [Epoch 3 Batch 2340/2843] loss=0.1512, lr=0.0000138
2020-01-14 11:57:03,071 - root - INFO - [Epoch 3 Batch 2350/2843] loss=0.1523, lr=0.0000137
2020-01-14 11:57:13,202 - root - INFO - [Epoch 3 Batch 2360/2843] loss=0.1576, lr=0.0000137
2020-01-14 11:57:23,227 - root - INFO - [Epoch 3 Batch 2370/2843] loss=0.1480, lr=0.0000137
2020-01-14 11:57:33,269 - root - INFO - [Epoch 3 Batch 2380/2843] loss=0.1480, lr=0.0000137
2020-01-14 11:57:43,286 - root - INFO - [Epoch 3 Batch 2390/2843] loss=0.1630, lr=0.0000137
2020-01-14 11:57:53,347 - root - INFO - [Epoch 3 Batch 2400/2843] loss=0.1607, lr=0.0000136
2020-01-14 11:58:03,754 - root - INFO - [Epoch 3 Batch 2410/2843] loss=0.1260, lr=0.0000136
2020-01-14 11:58:14,019 - root - INFO - [Epoch 3 Batch 2420/2843] loss=0.1594, lr=0.0000136
2020-01-14 11:58:24,199 - root - INFO - [Epoch 3 Batch 2430/2843] loss=0.1472, lr=0.0000136
2020-01-14 11:58:34,424 - root - INFO - [Epoch 3 Batch 2440/2843] loss=0.1655, lr=0.0000135
2020-01-14 11:58:44,494 - root - INFO - [Epoch 3 Batch 2450/2843] loss=0.1824, lr=0.0000135
2020-01-14 11:58:54,541 - root - INFO - [Epoch 3 Batch 2460/2843] loss=0.1435, lr=0.0000135
2020-01-14 11:59:04,679 - root - INFO - [Epoch 3 Batch 2470/2843] loss=0.1665, lr=0.0000135
2020-01-14 11:59:14,811 - root - INFO - [Epoch 3 Batch 2480/2843] loss=0.1703, lr=0.0000134
2020-01-14 11:59:25,128 - root - INFO - [Epoch 3 Batch 2490/2843] loss=0.1887, lr=0.0000134
2020-01-14 11:59:35,382 - root - INFO - [Epoch 3 Batch 2500/2843] loss=0.1514, lr=0.0000134
2020-01-14 11:59:45,539 - root - INFO - [Epoch 3 Batch 2510/2843] loss=0.1692, lr=0.0000134
2020-01-14 11:59:55,705 - root - INFO - [Epoch 3 Batch 2520/2843] loss=0.1862, lr=0.0000134
2020-01-14 12:00:05,733 - root - INFO - [Epoch 3 Batch 2530/2843] loss=0.1894, lr=0.0000133
2020-01-14 12:00:16,031 - root - INFO - [Epoch 3 Batch 2540/2843] loss=0.1653, lr=0.0000133
2020-01-14 12:00:26,107 - root - INFO - [Epoch 3 Batch 2550/2843] loss=0.1595, lr=0.0000133
2020-01-14 12:00:36,154 - root - INFO - [Epoch 3 Batch 2560/2843] loss=0.1704, lr=0.0000133
2020-01-14 12:00:46,221 - root - INFO - [Epoch 3 Batch 2570/2843] loss=0.1646, lr=0.0000132
2020-01-14 12:00:56,708 - root - INFO - [Epoch 3 Batch 2580/2843] loss=0.1608, lr=0.0000132
2020-01-14 12:01:07,085 - root - INFO - [Epoch 3 Batch 2590/2843] loss=0.1501, lr=0.0000132
2020-01-14 12:01:17,290 - root - INFO - [Epoch 3 Batch 2600/2843] loss=0.1580, lr=0.0000132
2020-01-14 12:01:27,434 - root - INFO - [Epoch 3 Batch 2610/2843] loss=0.1495, lr=0.0000131
2020-01-14 12:01:37,737 - root - INFO - [Epoch 3 Batch 2620/2843] loss=0.1688, lr=0.0000131
2020-01-14 12:01:47,744 - root - INFO - [Epoch 3 Batch 2630/2843] loss=0.1620, lr=0.0000131
2020-01-14 12:01:57,804 - root - INFO - [Epoch 3 Batch 2640/2843] loss=0.1602, lr=0.0000131
2020-01-14 12:02:07,750 - root - INFO - [Epoch 3 Batch 2650/2843] loss=0.1703, lr=0.0000131
2020-01-14 12:02:17,681 - root - INFO - [Epoch 3 Batch 2660/2843] loss=0.1481, lr=0.0000130
2020-01-14 12:02:27,713 - root - INFO - [Epoch 3 Batch 2670/2843] loss=0.1758, lr=0.0000130
2020-01-14 12:02:37,805 - root - INFO - [Epoch 3 Batch 2680/2843] loss=0.1650, lr=0.0000130
2020-01-14 12:02:47,927 - root - INFO - [Epoch 3 Batch 2690/2843] loss=0.1451, lr=0.0000130
2020-01-14 12:02:57,960 - root - INFO - [Epoch 3 Batch 2700/2843] loss=0.1416, lr=0.0000129
2020-01-14 12:03:08,095 - root - INFO - [Epoch 3 Batch 2710/2843] loss=0.1694, lr=0.0000129
2020-01-14 12:03:18,463 - root - INFO - [Epoch 3 Batch 2720/2843] loss=0.1415, lr=0.0000129
2020-01-14 12:03:28,475 - root - INFO - [Epoch 3 Batch 2730/2843] loss=0.1545, lr=0.0000129
2020-01-14 12:03:38,419 - root - INFO - [Epoch 3 Batch 2740/2843] loss=0.1620, lr=0.0000128
2020-01-14 12:03:48,603 - root - INFO - [Epoch 3 Batch 2750/2843] loss=0.1814, lr=0.0000128
2020-01-14 12:03:58,652 - root - INFO - [Epoch 3 Batch 2760/2843] loss=0.1836, lr=0.0000128
2020-01-14 12:04:08,808 - root - INFO - [Epoch 3 Batch 2770/2843] loss=0.1653, lr=0.0000128
2020-01-14 12:04:18,903 - root - INFO - [Epoch 3 Batch 2780/2843] loss=0.1639, lr=0.0000128
2020-01-14 12:04:29,141 - root - INFO - [Epoch 3 Batch 2790/2843] loss=0.1602, lr=0.0000127
2020-01-14 12:04:39,411 - root - INFO - [Epoch 3 Batch 2800/2843] loss=0.1753, lr=0.0000127
2020-01-14 12:04:49,750 - root - INFO - [Epoch 3 Batch 2810/2843] loss=0.1845, lr=0.0000127
2020-01-14 12:04:59,838 - root - INFO - [Epoch 3 Batch 2820/2843] loss=0.1489, lr=0.0000127
2020-01-14 12:05:10,490 - root - INFO - [Epoch 3 Batch 2830/2843] loss=0.1411, lr=0.0000126
2020-01-14 12:05:20,704 - root - INFO - [Epoch 3 Batch 2840/2843] loss=0.1582, lr=0.0000126
2020-01-14 12:05:23,749 - root - INFO - Now we are doing evaluation on dev with [gpu(0), gpu(1), gpu(2), gpu(3), gpu(4), gpu(5), gpu(6), gpu(7)].
2020-01-14 12:05:25,213 - root - INFO - [Batch 10/1264] loss=0.2176
2020-01-14 12:05:26,615 - root - INFO - [Batch 20/1264] loss=0.2424
2020-01-14 12:05:28,017 - root - INFO - [Batch 30/1264] loss=0.2846
2020-01-14 12:05:29,417 - root - INFO - [Batch 40/1264] loss=0.2363
2020-01-14 12:05:30,830 - root - INFO - [Batch 50/1264] loss=0.2942
2020-01-14 12:05:32,280 - root - INFO - [Batch 60/1264] loss=0.2965
2020-01-14 12:05:33,709 - root - INFO - [Batch 70/1264] loss=0.2465
2020-01-14 12:05:35,120 - root - INFO - [Batch 80/1264] loss=0.3081
2020-01-14 12:05:36,488 - root - INFO - [Batch 90/1264] loss=0.1460
2020-01-14 12:05:37,837 - root - INFO - [Batch 100/1264] loss=0.2478
2020-01-14 12:05:39,179 - root - INFO - [Batch 110/1264] loss=0.2482
2020-01-14 12:05:40,519 - root - INFO - [Batch 120/1264] loss=0.2646
2020-01-14 12:05:41,863 - root - INFO - [Batch 130/1264] loss=0.1925
2020-01-14 12:05:43,198 - root - INFO - [Batch 140/1264] loss=0.2426
2020-01-14 12:05:44,533 - root - INFO - [Batch 150/1264] loss=0.3178
2020-01-14 12:05:45,860 - root - INFO - [Batch 160/1264] loss=0.2443
2020-01-14 12:05:47,200 - root - INFO - [Batch 170/1264] loss=0.3139
2020-01-14 12:05:48,527 - root - INFO - [Batch 180/1264] loss=0.1980
2020-01-14 12:05:49,868 - root - INFO - [Batch 190/1264] loss=0.1803
2020-01-14 12:05:51,219 - root - INFO - [Batch 200/1264] loss=0.2714
2020-01-14 12:05:52,546 - root - INFO - [Batch 210/1264] loss=0.2178
2020-01-14 12:05:53,878 - root - INFO - [Batch 220/1264] loss=0.2831
2020-01-14 12:05:55,210 - root - INFO - [Batch 230/1264] loss=0.1937
2020-01-14 12:05:56,543 - root - INFO - [Batch 240/1264] loss=0.2372
2020-01-14 12:05:57,922 - root - INFO - [Batch 250/1264] loss=0.2071
2020-01-14 12:05:59,304 - root - INFO - [Batch 260/1264] loss=0.2856
2020-01-14 12:06:00,687 - root - INFO - [Batch 270/1264] loss=0.2717
2020-01-14 12:06:02,087 - root - INFO - [Batch 280/1264] loss=0.3020
2020-01-14 12:06:03,495 - root - INFO - [Batch 290/1264] loss=0.2808
2020-01-14 12:06:04,871 - root - INFO - [Batch 300/1264] loss=0.2030
2020-01-14 12:06:06,282 - root - INFO - [Batch 310/1264] loss=0.2126
2020-01-14 12:06:07,674 - root - INFO - [Batch 320/1264] loss=0.3150
2020-01-14 12:06:09,065 - root - INFO - [Batch 330/1264] loss=0.2123
2020-01-14 12:06:10,451 - root - INFO - [Batch 340/1264] loss=0.2701
2020-01-14 12:06:11,838 - root - INFO - [Batch 350/1264] loss=0.2559
2020-01-14 12:06:13,223 - root - INFO - [Batch 360/1264] loss=0.2290
2020-01-14 12:06:14,608 - root - INFO - [Batch 370/1264] loss=0.3264
2020-01-14 12:06:15,999 - root - INFO - [Batch 380/1264] loss=0.3134
2020-01-14 12:06:17,388 - root - INFO - [Batch 390/1264] loss=0.2395
2020-01-14 12:06:18,787 - root - INFO - [Batch 400/1264] loss=0.1828
2020-01-14 12:06:20,168 - root - INFO - [Batch 410/1264] loss=0.2547
2020-01-14 12:06:21,548 - root - INFO - [Batch 420/1264] loss=0.2256
2020-01-14 12:06:22,930 - root - INFO - [Batch 430/1264] loss=0.2554
2020-01-14 12:06:24,312 - root - INFO - [Batch 440/1264] loss=0.2745
2020-01-14 12:06:25,686 - root - INFO - [Batch 450/1264] loss=0.2253
2020-01-14 12:06:27,064 - root - INFO - [Batch 460/1264] loss=0.2501
2020-01-14 12:06:28,444 - root - INFO - [Batch 470/1264] loss=0.3432
2020-01-14 12:06:29,822 - root - INFO - [Batch 480/1264] loss=0.2604
2020-01-14 12:06:31,208 - root - INFO - [Batch 490/1264] loss=0.3822
2020-01-14 12:06:32,581 - root - INFO - [Batch 500/1264] loss=0.2586
2020-01-14 12:06:33,958 - root - INFO - [Batch 510/1264] loss=0.1930
2020-01-14 12:06:35,331 - root - INFO - [Batch 520/1264] loss=0.2761
2020-01-14 12:06:36,700 - root - INFO - [Batch 530/1264] loss=0.2527
2020-01-14 12:06:38,079 - root - INFO - [Batch 540/1264] loss=0.2748
2020-01-14 12:06:39,455 - root - INFO - [Batch 550/1264] loss=0.2103
2020-01-14 12:06:40,979 - root - INFO - [Batch 560/1264] loss=0.2904
2020-01-14 12:06:42,361 - root - INFO - [Batch 570/1264] loss=0.2217
2020-01-14 12:06:43,733 - root - INFO - [Batch 580/1264] loss=0.2733
2020-01-14 12:06:45,102 - root - INFO - [Batch 590/1264] loss=0.3300
2020-01-14 12:06:46,476 - root - INFO - [Batch 600/1264] loss=0.2370
2020-01-14 12:06:47,851 - root - INFO - [Batch 610/1264] loss=0.2133
2020-01-14 12:06:49,223 - root - INFO - [Batch 620/1264] loss=0.2669
2020-01-14 12:06:50,572 - root - INFO - [Batch 630/1264] loss=0.2282
2020-01-14 12:06:51,909 - root - INFO - [Batch 640/1264] loss=0.3144
2020-01-14 12:06:53,240 - root - INFO - [Batch 650/1264] loss=0.2591
2020-01-14 12:06:54,574 - root - INFO - [Batch 660/1264] loss=0.3229
2020-01-14 12:06:55,906 - root - INFO - [Batch 670/1264] loss=0.3555
2020-01-14 12:06:57,234 - root - INFO - [Batch 680/1264] loss=0.2885
2020-01-14 12:06:58,567 - root - INFO - [Batch 690/1264] loss=0.2341
2020-01-14 12:06:59,901 - root - INFO - [Batch 700/1264] loss=0.2538
2020-01-14 12:07:01,236 - root - INFO - [Batch 710/1264] loss=0.2716
2020-01-14 12:07:02,603 - root - INFO - [Batch 720/1264] loss=0.2492
2020-01-14 12:07:03,956 - root - INFO - [Batch 730/1264] loss=0.2727
2020-01-14 12:07:05,286 - root - INFO - [Batch 740/1264] loss=0.2301
2020-01-14 12:07:06,615 - root - INFO - [Batch 750/1264] loss=0.1814
2020-01-14 12:07:07,950 - root - INFO - [Batch 760/1264] loss=0.2503
2020-01-14 12:07:09,288 - root - INFO - [Batch 770/1264] loss=0.2839
2020-01-14 12:07:10,648 - root - INFO - [Batch 780/1264] loss=0.2467
2020-01-14 12:07:11,999 - root - INFO - [Batch 790/1264] loss=0.2882
2020-01-14 12:07:13,344 - root - INFO - [Batch 800/1264] loss=0.2127
2020-01-14 12:07:14,693 - root - INFO - [Batch 810/1264] loss=0.2976
2020-01-14 12:07:16,041 - root - INFO - [Batch 820/1264] loss=0.2654
2020-01-14 12:07:17,382 - root - INFO - [Batch 830/1264] loss=0.2433
2020-01-14 12:07:18,731 - root - INFO - [Batch 840/1264] loss=0.2311
2020-01-14 12:07:20,061 - root - INFO - [Batch 850/1264] loss=0.2900
2020-01-14 12:07:21,413 - root - INFO - [Batch 860/1264] loss=0.2559
2020-01-14 12:07:22,746 - root - INFO - [Batch 870/1264] loss=0.1965
2020-01-14 12:07:24,077 - root - INFO - [Batch 880/1264] loss=0.2257
2020-01-14 12:07:25,405 - root - INFO - [Batch 890/1264] loss=0.2506
2020-01-14 12:07:26,740 - root - INFO - [Batch 900/1264] loss=0.2204
2020-01-14 12:07:28,072 - root - INFO - [Batch 910/1264] loss=0.2113
2020-01-14 12:07:29,402 - root - INFO - [Batch 920/1264] loss=0.2487
2020-01-14 12:07:30,741 - root - INFO - [Batch 930/1264] loss=0.2069
2020-01-14 12:07:32,079 - root - INFO - [Batch 940/1264] loss=0.2069
2020-01-14 12:07:33,410 - root - INFO - [Batch 950/1264] loss=0.2005
2020-01-14 12:07:34,750 - root - INFO - [Batch 960/1264] loss=0.2776
2020-01-14 12:07:36,088 - root - INFO - [Batch 970/1264] loss=0.1729
2020-01-14 12:07:37,419 - root - INFO - [Batch 980/1264] loss=0.2190
2020-01-14 12:07:38,754 - root - INFO - [Batch 990/1264] loss=0.1945
2020-01-14 12:07:40,091 - root - INFO - [Batch 1000/1264] loss=0.2942
2020-01-14 12:07:41,434 - root - INFO - [Batch 1010/1264] loss=0.1629
2020-01-14 12:07:42,772 - root - INFO - [Batch 1020/1264] loss=0.1754
2020-01-14 12:07:44,133 - root - INFO - [Batch 1030/1264] loss=0.3026
2020-01-14 12:07:45,508 - root - INFO - [Batch 1040/1264] loss=0.3349
2020-01-14 12:07:46,889 - root - INFO - [Batch 1050/1264] loss=0.1736
2020-01-14 12:07:48,272 - root - INFO - [Batch 1060/1264] loss=0.3223
2020-01-14 12:07:49,654 - root - INFO - [Batch 1070/1264] loss=0.1812
2020-01-14 12:07:51,037 - root - INFO - [Batch 1080/1264] loss=0.2601
2020-01-14 12:07:52,418 - root - INFO - [Batch 1090/1264] loss=0.2296
2020-01-14 12:07:53,799 - root - INFO - [Batch 1100/1264] loss=0.3541
2020-01-14 12:07:55,177 - root - INFO - [Batch 1110/1264] loss=0.2507
2020-01-14 12:07:56,568 - root - INFO - [Batch 1120/1264] loss=0.2730
2020-01-14 12:07:57,948 - root - INFO - [Batch 1130/1264] loss=0.2345
2020-01-14 12:07:59,350 - root - INFO - [Batch 1140/1264] loss=0.2271
2020-01-14 12:08:00,742 - root - INFO - [Batch 1150/1264] loss=0.2919
2020-01-14 12:08:02,139 - root - INFO - [Batch 1160/1264] loss=0.2238
2020-01-14 12:08:03,527 - root - INFO - [Batch 1170/1264] loss=0.2049
2020-01-14 12:08:04,902 - root - INFO - [Batch 1180/1264] loss=0.2887
2020-01-14 12:08:06,277 - root - INFO - [Batch 1190/1264] loss=0.2392
2020-01-14 12:08:07,649 - root - INFO - [Batch 1200/1264] loss=0.2302
2020-01-14 12:08:09,025 - root - INFO - [Batch 1210/1264] loss=0.3765
2020-01-14 12:08:10,399 - root - INFO - [Batch 1220/1264] loss=0.2486
2020-01-14 12:08:11,771 - root - INFO - [Batch 1230/1264] loss=0.2477
2020-01-14 12:08:13,136 - root - INFO - [Batch 1240/1264] loss=0.2270
2020-01-14 12:08:14,506 - root - INFO - [Batch 1250/1264] loss=0.2639
2020-01-14 12:08:15,875 - root - INFO - [Batch 1260/1264] loss=0.3737
2020-01-14 12:08:16,820 - root - INFO - validation metrics:f1:0.8762,accuracy:0.9087
2020-01-14 12:08:16,820 - root - INFO - Time cost=173.07s, throughput=233.71 samples/s
2020-01-14 12:08:17,703 - root - INFO - params saved in: ./output_dir/model_xlnet_QQP_2.params
2020-01-14 12:08:17,704 - root - INFO - Time cost=3060.47s
2020-01-14 12:08:28,071 - root - INFO - [Epoch 4 Batch 10/2843] loss=0.1217, lr=0.0000126
2020-01-14 12:08:38,108 - root - INFO - [Epoch 4 Batch 20/2843] loss=0.1142, lr=0.0000126
2020-01-14 12:08:48,150 - root - INFO - [Epoch 4 Batch 30/2843] loss=0.1013, lr=0.0000125
2020-01-14 12:08:58,241 - root - INFO - [Epoch 4 Batch 40/2843] loss=0.1128, lr=0.0000125
2020-01-14 12:09:08,598 - root - INFO - [Epoch 4 Batch 50/2843] loss=0.1089, lr=0.0000125
2020-01-14 12:09:18,638 - root - INFO - [Epoch 4 Batch 60/2843] loss=0.0998, lr=0.0000125
2020-01-14 12:09:28,609 - root - INFO - [Epoch 4 Batch 70/2843] loss=0.1562, lr=0.0000124
2020-01-14 12:09:38,689 - root - INFO - [Epoch 4 Batch 80/2843] loss=0.1103, lr=0.0000124
2020-01-14 12:09:48,975 - root - INFO - [Epoch 4 Batch 90/2843] loss=0.1191, lr=0.0000124
2020-01-14 12:09:59,070 - root - INFO - [Epoch 4 Batch 100/2843] loss=0.1088, lr=0.0000124
2020-01-14 12:10:09,333 - root - INFO - [Epoch 4 Batch 110/2843] loss=0.1067, lr=0.0000124
2020-01-14 12:10:19,435 - root - INFO - [Epoch 4 Batch 120/2843] loss=0.1062, lr=0.0000123
2020-01-14 12:10:29,557 - root - INFO - [Epoch 4 Batch 130/2843] loss=0.1287, lr=0.0000123
2020-01-14 12:10:39,584 - root - INFO - [Epoch 4 Batch 140/2843] loss=0.1205, lr=0.0000123
2020-01-14 12:10:49,569 - root - INFO - [Epoch 4 Batch 150/2843] loss=0.1338, lr=0.0000123
2020-01-14 12:10:59,819 - root - INFO - [Epoch 4 Batch 160/2843] loss=0.1074, lr=0.0000122
2020-01-14 12:11:10,326 - root - INFO - [Epoch 4 Batch 170/2843] loss=0.1208, lr=0.0000122
2020-01-14 12:11:20,289 - root - INFO - [Epoch 4 Batch 180/2843] loss=0.1209, lr=0.0000122
2020-01-14 12:11:30,393 - root - INFO - [Epoch 4 Batch 190/2843] loss=0.1217, lr=0.0000122
2020-01-14 12:11:40,800 - root - INFO - [Epoch 4 Batch 200/2843] loss=0.1279, lr=0.0000121
2020-01-14 12:11:50,769 - root - INFO - [Epoch 4 Batch 210/2843] loss=0.1145, lr=0.0000121
2020-01-14 12:12:01,103 - root - INFO - [Epoch 4 Batch 220/2843] loss=0.1491, lr=0.0000121
2020-01-14 12:12:11,454 - root - INFO - [Epoch 4 Batch 230/2843] loss=0.1152, lr=0.0000121
2020-01-14 12:12:21,568 - root - INFO - [Epoch 4 Batch 240/2843] loss=0.1462, lr=0.0000121
2020-01-14 12:12:31,693 - root - INFO - [Epoch 4 Batch 250/2843] loss=0.0910, lr=0.0000120
