Namespace(batch_size=8, dataset='coco', disable_hybridization=False, epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, momentum=0.9, network='resnet101_v1d', num_workers=8, resume='', save_interval=1, save_prefix='mask_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=2, verbose=True, wd=0.0001)
Trainable parameters:
odict_keys(['resnetv1d_layers2_conv0_weight', 'resnetv1d_layers2_conv1_weight', 'resnetv1d_layers2_conv2_weight', 'resnetv1d_down2_conv0_weight', 'resnetv1d_layers2_conv3_weight', 'resnetv1d_layers2_conv4_weight', 'resnetv1d_layers2_conv5_weight', 'resnetv1d_layers2_conv6_weight', 'resnetv1d_layers2_conv7_weight', 'resnetv1d_layers2_conv8_weight', 'resnetv1d_layers2_conv9_weight', 'resnetv1d_layers2_conv10_weight', 'resnetv1d_layers2_conv11_weight', 'resnetv1d_layers3_conv0_weight', 'resnetv1d_layers3_conv1_weight', 'resnetv1d_layers3_conv2_weight', 'resnetv1d_down3_conv0_weight', 'resnetv1d_layers3_conv3_weight', 'resnetv1d_layers3_conv4_weight', 'resnetv1d_layers3_conv5_weight', 'resnetv1d_layers3_conv6_weight', 'resnetv1d_layers3_conv7_weight', 'resnetv1d_layers3_conv8_weight', 'resnetv1d_layers3_conv9_weight', 'resnetv1d_layers3_conv10_weight', 'resnetv1d_layers3_conv11_weight', 'resnetv1d_layers3_conv12_weight', 'resnetv1d_layers3_conv13_weight', 'resnetv1d_layers3_conv14_weight', 'resnetv1d_layers3_conv15_weight', 'resnetv1d_layers3_conv16_weight', 'resnetv1d_layers3_conv17_weight', 'resnetv1d_layers3_conv18_weight', 'resnetv1d_layers3_conv19_weight', 'resnetv1d_layers3_conv20_weight', 'resnetv1d_layers3_conv21_weight', 'resnetv1d_layers3_conv22_weight', 'resnetv1d_layers3_conv23_weight', 'resnetv1d_layers3_conv24_weight', 'resnetv1d_layers3_conv25_weight', 'resnetv1d_layers3_conv26_weight', 'resnetv1d_layers3_conv27_weight', 'resnetv1d_layers3_conv28_weight', 'resnetv1d_layers3_conv29_weight', 'resnetv1d_layers3_conv30_weight', 'resnetv1d_layers3_conv31_weight', 'resnetv1d_layers3_conv32_weight', 'resnetv1d_layers3_conv33_weight', 'resnetv1d_layers3_conv34_weight', 'resnetv1d_layers3_conv35_weight', 'resnetv1d_layers3_conv36_weight', 'resnetv1d_layers3_conv37_weight', 'resnetv1d_layers3_conv38_weight', 'resnetv1d_layers3_conv39_weight', 'resnetv1d_layers3_conv40_weight', 'resnetv1d_layers3_conv41_weight', 'resnetv1d_layers3_conv42_weight', 'resnetv1d_layers3_conv43_weight', 'resnetv1d_layers3_conv44_weight', 'resnetv1d_layers3_conv45_weight', 'resnetv1d_layers3_conv46_weight', 'resnetv1d_layers3_conv47_weight', 'resnetv1d_layers3_conv48_weight', 'resnetv1d_layers3_conv49_weight', 'resnetv1d_layers3_conv50_weight', 'resnetv1d_layers3_conv51_weight', 'resnetv1d_layers3_conv52_weight', 'resnetv1d_layers3_conv53_weight', 'resnetv1d_layers3_conv54_weight', 'resnetv1d_layers3_conv55_weight', 'resnetv1d_layers3_conv56_weight', 'resnetv1d_layers3_conv57_weight', 'resnetv1d_layers3_conv58_weight', 'resnetv1d_layers3_conv59_weight', 'resnetv1d_layers3_conv60_weight', 'resnetv1d_layers3_conv61_weight', 'resnetv1d_layers3_conv62_weight', 'resnetv1d_layers3_conv63_weight', 'resnetv1d_layers3_conv64_weight', 'resnetv1d_layers3_conv65_weight', 'resnetv1d_layers3_conv66_weight', 'resnetv1d_layers3_conv67_weight', 'resnetv1d_layers3_conv68_weight', 'resnetv1d_layers4_conv0_weight', 'resnetv1d_layers4_conv1_weight', 'resnetv1d_layers4_conv2_weight', 'resnetv1d_down4_conv0_weight', 'resnetv1d_layers4_conv3_weight', 'resnetv1d_layers4_conv4_weight', 'resnetv1d_layers4_conv5_weight', 'resnetv1d_layers4_conv6_weight', 'resnetv1d_layers4_conv7_weight', 'resnetv1d_layers4_conv8_weight', 'maskrcnn0_dense0_weight', 'maskrcnn0_dense0_bias', 'maskrcnn0_dense1_weight', 'maskrcnn0_dense1_bias', 'maskrcnn0_rpn0_rpnanchorgenerator0_anchor_', 'maskrcnn0_rpn0_conv0_weight', 'maskrcnn0_rpn0_conv0_bias', 'maskrcnn0_rpn0_conv1_weight', 'maskrcnn0_rpn0_conv1_bias', 'maskrcnn0_rpn0_conv2_weight', 'maskrcnn0_rpn0_conv2_bias', 'maskrcnn0_mask0_conv0_weight', 'maskrcnn0_mask0_conv0_bias', 'maskrcnn0_mask0_conv1_weight', 'maskrcnn0_mask0_conv1_bias'])
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 0][Batch 99], Speed: 5.582 samples/sec, RPN_Conf=0.326,RPN_SmoothL1=0.154,RCNN_CrossEntropy=1.129,RCNN_SmoothL1=0.324,RCNN_Mask=0.674,RPNAcc=0.879,RPNL1Loss=0.621,RCNNAcc=0.821,RCNNL1Loss=1.968,MaskAcc=0.601,MaskFGAcc=0.579
[Epoch 0][Batch 4899], Speed: 9.929 samples/sec, RPN_Conf=0.152,RPN_SmoothL1=0.119,RCNN_CrossEntropy=0.649,RCNN_SmoothL1=0.336,RCNN_Mask=0.412,RPNAcc=0.940,RPNL1Loss=0.467,RCNNAcc=0.831,RCNNL1Loss=1.529,MaskAcc=0.809,MaskFGAcc=0.562
[Epoch 0][Batch 4999], Speed: 10.021 samples/sec, RPN_Conf=0.151,RPN_SmoothL1=0.119,RCNN_CrossEntropy=0.646,RCNN_SmoothL1=0.335,RCNN_Mask=0.411,RPNAcc=0.940,RPNL1Loss=0.466,RCNNAcc=0.831,RCNNL1Loss=1.522,MaskAcc=0.809,MaskFGAcc=0.562
[Epoch 0][Batch 5099], Speed: 10.253 samples/sec, RPN_Conf=0.150,RPN_SmoothL1=0.119,RCNN_CrossEntropy=0.644,RCNN_SmoothL1=0.334,RCNN_Mask=0.410,RPNAcc=0.941,RPNL1Loss=0.465,RCNNAcc=0.832,RCNNL1Loss=1.516,MaskAcc=0.810,MaskFGAcc=0.562
[Epoch 0][Batch 5199], Speed: 10.178 samples/sec, RPN_Conf=0.150,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.641,RCNN_SmoothL1=0.332,RCNN_Mask=0.409,RPNAcc=0.941,RPNL1Loss=0.464,RCNNAcc=0.832,RCNNL1Loss=1.510,MaskAcc=0.811,MaskFGAcc=0.562
[Epoch 0][Batch 5299], Speed: 10.237 samples/sec, RPN_Conf=0.149,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.638,RCNN_SmoothL1=0.331,RCNN_Mask=0.408,RPNAcc=0.941,RPNL1Loss=0.463,RCNNAcc=0.832,RCNNL1Loss=1.504,MaskAcc=0.811,MaskFGAcc=0.562
[Epoch 0][Batch 5399], Speed: 10.144 samples/sec, RPN_Conf=0.149,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.636,RCNN_SmoothL1=0.330,RCNN_Mask=0.407,RPNAcc=0.941,RPNL1Loss=0.463,RCNNAcc=0.833,RCNNL1Loss=1.499,MaskAcc=0.812,MaskFGAcc=0.562
[Epoch 0][Batch 5499], Speed: 9.959 samples/sec, RPN_Conf=0.148,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.634,RCNN_SmoothL1=0.329,RCNN_Mask=0.406,RPNAcc=0.941,RPNL1Loss=0.462,RCNNAcc=0.833,RCNNL1Loss=1.493,MaskAcc=0.813,MaskFGAcc=0.562
[Epoch 0][Batch 5599], Speed: 10.042 samples/sec, RPN_Conf=0.148,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.632,RCNN_SmoothL1=0.328,RCNN_Mask=0.405,RPNAcc=0.942,RPNL1Loss=0.461,RCNNAcc=0.833,RCNNL1Loss=1.488,MaskAcc=0.813,MaskFGAcc=0.562
[Epoch 0][Batch 5699], Speed: 10.087 samples/sec, RPN_Conf=0.147,RPN_SmoothL1=0.118,RCNN_CrossEntropy=0.630,RCNN_SmoothL1=0.327,RCNN_Mask=0.404,RPNAcc=0.942,RPNL1Loss=0.460,RCNNAcc=0.834,RCNNL1Loss=1.482,MaskAcc=0.814,MaskFGAcc=0.562
[Epoch 0][Batch 5799], Speed: 10.146 samples/sec, RPN_Conf=0.147,RPN_SmoothL1=0.117,RCNN_CrossEntropy=0.627,RCNN_SmoothL1=0.326,RCNN_Mask=0.403,RPNAcc=0.942,RPNL1Loss=0.459,RCNNAcc=0.834,RCNNL1Loss=1.477,MaskAcc=0.814,MaskFGAcc=0.562
[Epoch 0][Batch 5899], Speed: 10.136 samples/sec, RPN_Conf=0.146,RPN_SmoothL1=0.117,RCNN_CrossEntropy=0.626,RCNN_SmoothL1=0.325,RCNN_Mask=0.403,RPNAcc=0.942,RPNL1Loss=0.459,RCNNAcc=0.834,RCNNL1Loss=1.471,MaskAcc=0.815,MaskFGAcc=0.561
[Epoch 0][Batch 5999], Speed: 10.068 samples/sec, RPN_Conf=0.146,RPN_SmoothL1=0.117,RCNN_CrossEntropy=0.623,RCNN_SmoothL1=0.324,RCNN_Mask=0.402,RPNAcc=0.942,RPNL1Loss=0.458,RCNNAcc=0.835,RCNNL1Loss=1.467,MaskAcc=0.815,MaskFGAcc=0.561
[Epoch 0][Batch 6099], Speed: 10.184 samples/sec, RPN_Conf=0.146,RPN_SmoothL1=0.117,RCNN_CrossEntropy=0.622,RCNN_SmoothL1=0.323,RCNN_Mask=0.401,RPNAcc=0.943,RPNL1Loss=0.457,RCNNAcc=0.835,RCNNL1Loss=1.462,MaskAcc=0.816,MaskFGAcc=0.561
[Epoch 0][Batch 6199], Speed: 10.391 samples/sec, RPN_Conf=0.145,RPN_SmoothL1=0.117,RCNN_CrossEntropy=0.619,RCNN_SmoothL1=0.322,RCNN_Mask=0.400,RPNAcc=0.943,RPNL1Loss=0.456,RCNNAcc=0.835,RCNNL1Loss=1.457,MaskAcc=0.816,MaskFGAcc=0.561
[Epoch 0][Batch 6299], Speed: 10.210 samples/sec, RPN_Conf=0.145,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.618,RCNN_SmoothL1=0.321,RCNN_Mask=0.399,RPNAcc=0.943,RPNL1Loss=0.456,RCNNAcc=0.835,RCNNL1Loss=1.453,MaskAcc=0.817,MaskFGAcc=0.561
[Epoch 0][Batch 6399], Speed: 10.052 samples/sec, RPN_Conf=0.144,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.616,RCNN_SmoothL1=0.321,RCNN_Mask=0.399,RPNAcc=0.943,RPNL1Loss=0.455,RCNNAcc=0.836,RCNNL1Loss=1.448,MaskAcc=0.817,MaskFGAcc=0.561
[Epoch 0][Batch 6499], Speed: 10.094 samples/sec, RPN_Conf=0.144,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.614,RCNN_SmoothL1=0.320,RCNN_Mask=0.398,RPNAcc=0.943,RPNL1Loss=0.454,RCNNAcc=0.836,RCNNL1Loss=1.444,MaskAcc=0.818,MaskFGAcc=0.561
[Epoch 0][Batch 6599], Speed: 10.066 samples/sec, RPN_Conf=0.143,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.612,RCNN_SmoothL1=0.319,RCNN_Mask=0.397,RPNAcc=0.943,RPNL1Loss=0.454,RCNNAcc=0.836,RCNNL1Loss=1.440,MaskAcc=0.818,MaskFGAcc=0.561
[Epoch 0][Batch 6699], Speed: 10.426 samples/sec, RPN_Conf=0.143,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.611,RCNN_SmoothL1=0.318,RCNN_Mask=0.396,RPNAcc=0.944,RPNL1Loss=0.453,RCNNAcc=0.836,RCNNL1Loss=1.435,MaskAcc=0.818,MaskFGAcc=0.561
[Epoch 0][Batch 6799], Speed: 9.887 samples/sec, RPN_Conf=0.143,RPN_SmoothL1=0.116,RCNN_CrossEntropy=0.609,RCNN_SmoothL1=0.317,RCNN_Mask=0.396,RPNAcc=0.944,RPNL1Loss=0.452,RCNNAcc=0.837,RCNNL1Loss=1.431,MaskAcc=0.819,MaskFGAcc=0.561
[Epoch 0][Batch 6899], Speed: 9.952 samples/sec, RPN_Conf=0.142,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.607,RCNN_SmoothL1=0.316,RCNN_Mask=0.395,RPNAcc=0.944,RPNL1Loss=0.451,RCNNAcc=0.837,RCNNL1Loss=1.426,MaskAcc=0.819,MaskFGAcc=0.561
[Epoch 0][Batch 6999], Speed: 9.902 samples/sec, RPN_Conf=0.142,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.605,RCNN_SmoothL1=0.315,RCNN_Mask=0.394,RPNAcc=0.944,RPNL1Loss=0.451,RCNNAcc=0.837,RCNNL1Loss=1.422,MaskAcc=0.820,MaskFGAcc=0.561
[Epoch 0][Batch 7099], Speed: 10.164 samples/sec, RPN_Conf=0.141,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.604,RCNN_SmoothL1=0.315,RCNN_Mask=0.394,RPNAcc=0.944,RPNL1Loss=0.450,RCNNAcc=0.837,RCNNL1Loss=1.418,MaskAcc=0.820,MaskFGAcc=0.560
[Epoch 0][Batch 7199], Speed: 10.454 samples/sec, RPN_Conf=0.141,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.602,RCNN_SmoothL1=0.314,RCNN_Mask=0.393,RPNAcc=0.944,RPNL1Loss=0.449,RCNNAcc=0.838,RCNNL1Loss=1.415,MaskAcc=0.820,MaskFGAcc=0.560
[Epoch 0][Batch 7299], Speed: 10.042 samples/sec, RPN_Conf=0.141,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.601,RCNN_SmoothL1=0.313,RCNN_Mask=0.392,RPNAcc=0.945,RPNL1Loss=0.449,RCNNAcc=0.838,RCNNL1Loss=1.411,MaskAcc=0.821,MaskFGAcc=0.560
[Epoch 0][Batch 7399], Speed: 9.958 samples/sec, RPN_Conf=0.140,RPN_SmoothL1=0.115,RCNN_CrossEntropy=0.599,RCNN_SmoothL1=0.312,RCNN_Mask=0.392,RPNAcc=0.945,RPNL1Loss=0.448,RCNNAcc=0.838,RCNNL1Loss=1.407,MaskAcc=0.821,MaskFGAcc=0.560
[Epoch 0][Batch 7499], Speed: 9.965 samples/sec, RPN_Conf=0.140,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.598,RCNN_SmoothL1=0.312,RCNN_Mask=0.391,RPNAcc=0.945,RPNL1Loss=0.448,RCNNAcc=0.838,RCNNL1Loss=1.403,MaskAcc=0.822,MaskFGAcc=0.560
[Epoch 0][Batch 7599], Speed: 10.396 samples/sec, RPN_Conf=0.140,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.596,RCNN_SmoothL1=0.311,RCNN_Mask=0.390,RPNAcc=0.945,RPNL1Loss=0.447,RCNNAcc=0.839,RCNNL1Loss=1.399,MaskAcc=0.822,MaskFGAcc=0.560
[Epoch 0][Batch 7699], Speed: 10.180 samples/sec, RPN_Conf=0.139,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.595,RCNN_SmoothL1=0.310,RCNN_Mask=0.390,RPNAcc=0.945,RPNL1Loss=0.447,RCNNAcc=0.839,RCNNL1Loss=1.395,MaskAcc=0.822,MaskFGAcc=0.560
[Epoch 0][Batch 7799], Speed: 9.895 samples/sec, RPN_Conf=0.139,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.593,RCNN_SmoothL1=0.309,RCNN_Mask=0.389,RPNAcc=0.945,RPNL1Loss=0.446,RCNNAcc=0.839,RCNNL1Loss=1.392,MaskAcc=0.823,MaskFGAcc=0.560
[Epoch 0][Batch 7899], Speed: 9.765 samples/sec, RPN_Conf=0.139,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.592,RCNN_SmoothL1=0.309,RCNN_Mask=0.389,RPNAcc=0.945,RPNL1Loss=0.446,RCNNAcc=0.839,RCNNL1Loss=1.388,MaskAcc=0.823,MaskFGAcc=0.559
[Epoch 0][Batch 7999], Speed: 9.926 samples/sec, RPN_Conf=0.138,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.590,RCNN_SmoothL1=0.308,RCNN_Mask=0.388,RPNAcc=0.946,RPNL1Loss=0.445,RCNNAcc=0.839,RCNNL1Loss=1.385,MaskAcc=0.823,MaskFGAcc=0.559
[Epoch 0][Batch 8099], Speed: 9.986 samples/sec, RPN_Conf=0.138,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.589,RCNN_SmoothL1=0.307,RCNN_Mask=0.387,RPNAcc=0.946,RPNL1Loss=0.444,RCNNAcc=0.840,RCNNL1Loss=1.381,MaskAcc=0.824,MaskFGAcc=0.559
[Epoch 0][Batch 8199], Speed: 10.164 samples/sec, RPN_Conf=0.138,RPN_SmoothL1=0.114,RCNN_CrossEntropy=0.588,RCNN_SmoothL1=0.307,RCNN_Mask=0.387,RPNAcc=0.946,RPNL1Loss=0.444,RCNNAcc=0.840,RCNNL1Loss=1.378,MaskAcc=0.824,MaskFGAcc=0.559
[Epoch 0][Batch 8299], Speed: 10.196 samples/sec, RPN_Conf=0.138,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.586,RCNN_SmoothL1=0.306,RCNN_Mask=0.386,RPNAcc=0.946,RPNL1Loss=0.443,RCNNAcc=0.840,RCNNL1Loss=1.374,MaskAcc=0.824,MaskFGAcc=0.559
[Epoch 0][Batch 8399], Speed: 10.046 samples/sec, RPN_Conf=0.137,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.585,RCNN_SmoothL1=0.305,RCNN_Mask=0.386,RPNAcc=0.946,RPNL1Loss=0.443,RCNNAcc=0.840,RCNNL1Loss=1.371,MaskAcc=0.825,MaskFGAcc=0.559
[Epoch 0][Batch 8499], Speed: 9.974 samples/sec, RPN_Conf=0.137,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.584,RCNN_SmoothL1=0.305,RCNN_Mask=0.385,RPNAcc=0.946,RPNL1Loss=0.442,RCNNAcc=0.840,RCNNL1Loss=1.368,MaskAcc=0.825,MaskFGAcc=0.559
[Epoch 0][Batch 8599], Speed: 9.975 samples/sec, RPN_Conf=0.137,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.582,RCNN_SmoothL1=0.304,RCNN_Mask=0.385,RPNAcc=0.946,RPNL1Loss=0.442,RCNNAcc=0.841,RCNNL1Loss=1.365,MaskAcc=0.825,MaskFGAcc=0.559
[Epoch 0][Batch 8699], Speed: 10.211 samples/sec, RPN_Conf=0.137,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.581,RCNN_SmoothL1=0.304,RCNN_Mask=0.384,RPNAcc=0.946,RPNL1Loss=0.441,RCNNAcc=0.841,RCNNL1Loss=1.362,MaskAcc=0.826,MaskFGAcc=0.559
[Epoch 0][Batch 8799], Speed: 10.092 samples/sec, RPN_Conf=0.136,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.580,RCNN_SmoothL1=0.303,RCNN_Mask=0.383,RPNAcc=0.946,RPNL1Loss=0.441,RCNNAcc=0.841,RCNNL1Loss=1.359,MaskAcc=0.826,MaskFGAcc=0.559
[Epoch 0][Batch 8899], Speed: 9.782 samples/sec, RPN_Conf=0.136,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.579,RCNN_SmoothL1=0.302,RCNN_Mask=0.383,RPNAcc=0.947,RPNL1Loss=0.440,RCNNAcc=0.841,RCNNL1Loss=1.356,MaskAcc=0.826,MaskFGAcc=0.559
[Epoch 0][Batch 8999], Speed: 10.020 samples/sec, RPN_Conf=0.136,RPN_SmoothL1=0.113,RCNN_CrossEntropy=0.578,RCNN_SmoothL1=0.302,RCNN_Mask=0.382,RPNAcc=0.947,RPNL1Loss=0.440,RCNNAcc=0.841,RCNNL1Loss=1.353,MaskAcc=0.827,MaskFGAcc=0.559
[Epoch 0][Batch 9099], Speed: 9.772 samples/sec, RPN_Conf=0.136,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.577,RCNN_SmoothL1=0.301,RCNN_Mask=0.382,RPNAcc=0.947,RPNL1Loss=0.439,RCNNAcc=0.842,RCNNL1Loss=1.350,MaskAcc=0.827,MaskFGAcc=0.559
[Epoch 0][Batch 9199], Speed: 10.220 samples/sec, RPN_Conf=0.135,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.576,RCNN_SmoothL1=0.301,RCNN_Mask=0.381,RPNAcc=0.947,RPNL1Loss=0.439,RCNNAcc=0.842,RCNNL1Loss=1.347,MaskAcc=0.827,MaskFGAcc=0.559
[Epoch 0][Batch 9299], Speed: 10.072 samples/sec, RPN_Conf=0.135,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.574,RCNN_SmoothL1=0.300,RCNN_Mask=0.381,RPNAcc=0.947,RPNL1Loss=0.438,RCNNAcc=0.842,RCNNL1Loss=1.344,MaskAcc=0.828,MaskFGAcc=0.559
[Epoch 0][Batch 9399], Speed: 10.334 samples/sec, RPN_Conf=0.135,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.573,RCNN_SmoothL1=0.299,RCNN_Mask=0.380,RPNAcc=0.947,RPNL1Loss=0.438,RCNNAcc=0.842,RCNNL1Loss=1.340,MaskAcc=0.828,MaskFGAcc=0.558
[Epoch 0][Batch 9499], Speed: 10.161 samples/sec, RPN_Conf=0.134,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.572,RCNN_SmoothL1=0.299,RCNN_Mask=0.380,RPNAcc=0.947,RPNL1Loss=0.437,RCNNAcc=0.842,RCNNL1Loss=1.338,MaskAcc=0.828,MaskFGAcc=0.558
[Epoch 0][Batch 9599], Speed: 10.109 samples/sec, RPN_Conf=0.134,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.571,RCNN_SmoothL1=0.298,RCNN_Mask=0.379,RPNAcc=0.947,RPNL1Loss=0.437,RCNNAcc=0.843,RCNNL1Loss=1.335,MaskAcc=0.828,MaskFGAcc=0.558
[Epoch 0][Batch 9699], Speed: 10.104 samples/sec, RPN_Conf=0.134,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.570,RCNN_SmoothL1=0.298,RCNN_Mask=0.379,RPNAcc=0.947,RPNL1Loss=0.436,RCNNAcc=0.843,RCNNL1Loss=1.333,MaskAcc=0.829,MaskFGAcc=0.558
[Epoch 0][Batch 9799], Speed: 10.112 samples/sec, RPN_Conf=0.134,RPN_SmoothL1=0.112,RCNN_CrossEntropy=0.569,RCNN_SmoothL1=0.297,RCNN_Mask=0.379,RPNAcc=0.948,RPNL1Loss=0.436,RCNNAcc=0.843,RCNNL1Loss=1.330,MaskAcc=0.829,MaskFGAcc=0.558
[Epoch 0][Batch 9899], Speed: 10.370 samples/sec, RPN_Conf=0.134,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.568,RCNN_SmoothL1=0.297,RCNN_Mask=0.378,RPNAcc=0.948,RPNL1Loss=0.436,RCNNAcc=0.843,RCNNL1Loss=1.327,MaskAcc=0.829,MaskFGAcc=0.558
[Epoch 0][Batch 9999], Speed: 9.997 samples/sec, RPN_Conf=0.133,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.567,RCNN_SmoothL1=0.296,RCNN_Mask=0.378,RPNAcc=0.948,RPNL1Loss=0.435,RCNNAcc=0.843,RCNNL1Loss=1.325,MaskAcc=0.829,MaskFGAcc=0.558
[Epoch 0][Batch 10099], Speed: 10.057 samples/sec, RPN_Conf=0.133,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.566,RCNN_SmoothL1=0.296,RCNN_Mask=0.377,RPNAcc=0.948,RPNL1Loss=0.435,RCNNAcc=0.843,RCNNL1Loss=1.322,MaskAcc=0.830,MaskFGAcc=0.558
[Epoch 0][Batch 10199], Speed: 10.101 samples/sec, RPN_Conf=0.133,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.565,RCNN_SmoothL1=0.295,RCNN_Mask=0.377,RPNAcc=0.948,RPNL1Loss=0.435,RCNNAcc=0.844,RCNNL1Loss=1.320,MaskAcc=0.830,MaskFGAcc=0.558
[Epoch 0][Batch 10299], Speed: 10.117 samples/sec, RPN_Conf=0.133,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.564,RCNN_SmoothL1=0.295,RCNN_Mask=0.377,RPNAcc=0.948,RPNL1Loss=0.434,RCNNAcc=0.844,RCNNL1Loss=1.317,MaskAcc=0.830,MaskFGAcc=0.558
[Epoch 0][Batch 10399], Speed: 10.250 samples/sec, RPN_Conf=0.133,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.563,RCNN_SmoothL1=0.294,RCNN_Mask=0.376,RPNAcc=0.948,RPNL1Loss=0.434,RCNNAcc=0.844,RCNNL1Loss=1.315,MaskAcc=0.830,MaskFGAcc=0.557
[Epoch 0][Batch 10499], Speed: 10.123 samples/sec, RPN_Conf=0.132,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.562,RCNN_SmoothL1=0.294,RCNN_Mask=0.376,RPNAcc=0.948,RPNL1Loss=0.434,RCNNAcc=0.844,RCNNL1Loss=1.312,MaskAcc=0.831,MaskFGAcc=0.557
[Epoch 0][Batch 10599], Speed: 10.065 samples/sec, RPN_Conf=0.132,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.561,RCNN_SmoothL1=0.293,RCNN_Mask=0.375,RPNAcc=0.948,RPNL1Loss=0.433,RCNNAcc=0.844,RCNNL1Loss=1.310,MaskAcc=0.831,MaskFGAcc=0.557
[Epoch 0][Batch 10699], Speed: 10.123 samples/sec, RPN_Conf=0.132,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.560,RCNN_SmoothL1=0.293,RCNN_Mask=0.375,RPNAcc=0.948,RPNL1Loss=0.433,RCNNAcc=0.844,RCNNL1Loss=1.308,MaskAcc=0.831,MaskFGAcc=0.557
[Epoch 0][Batch 10799], Speed: 10.377 samples/sec, RPN_Conf=0.132,RPN_SmoothL1=0.111,RCNN_CrossEntropy=0.559,RCNN_SmoothL1=0.292,RCNN_Mask=0.375,RPNAcc=0.948,RPNL1Loss=0.432,RCNNAcc=0.845,RCNNL1Loss=1.305,MaskAcc=0.831,MaskFGAcc=0.557
[Epoch 0][Batch 10899], Speed: 10.163 samples/sec, RPN_Conf=0.132,RPN_SmoothL1=0.110,RCNN_CrossEntropy=0.558,RCNN_SmoothL1=0.292,RCNN_Mask=0.374,RPNAcc=0.948,RPNL1Loss=0.432,RCNNAcc=0.845,RCNNL1Loss=1.304,MaskAcc=0.831,MaskFGAcc=0.557
[Epoch 0][Batch 10999], Speed: 10.170 samples/sec, RPN_Conf=0.131,RPN_SmoothL1=0.110,RCNN_CrossEntropy=0.557,RCNN_SmoothL1=0.292,RCNN_Mask=0.374,RPNAcc=0.949,RPNL1Loss=0.432,RCNNAcc=0.845,RCNNL1Loss=1.301,MaskAcc=0.832,MaskFGAcc=0.557
[Epoch 0][Batch 11099], Speed: 10.132 samples/sec, RPN_Conf=0.131,RPN_SmoothL1=0.110,RCNN_CrossEntropy=0.556,RCNN_SmoothL1=0.291,RCNN_Mask=0.373,RPNAcc=0.949,RPNL1Loss=0.431,RCNNAcc=0.845,RCNNL1Loss=1.299,MaskAcc=0.832,MaskFGAcc=0.557
[Epoch 0][Batch 11199], Speed: 10.212 samples/sec, RPN_Conf=0.131,RPN_SmoothL1=0.110,RCNN_CrossEntropy=0.555,RCNN_SmoothL1=0.291,RCNN_Mask=0.373,RPNAcc=0.949,RPNL1Loss=0.431,RCNNAcc=0.845,RCNNL1Loss=1.297,MaskAcc=0.832,MaskFGAcc=0.557
